D,X,Y,Z,date
NA,38610.23563318371,-667.2033798107423,15791.0,1997-01-30
NA,38610.21620868891,-668.3265057562534,15791.0,1997-01-31
NA,38620.253537289274,-666.2527414541045,15793.0,1997-02-01
NA,38615.35076270459,-660.5501292786427,15793.0,1997-02-02
NA,38615.312268106354,-662.7966782015862,15790.0,1997-02-03
NA,38619.3309446562,-661.7419339290705,15792.0,1997-02-04
NA,38621.31138448368,-662.8996475723743,15791.0,1997-02-05
NA,38617.31197356546,-662.8310013251822,15796.0,1997-02-06
NA,38627.310500861,-663.0026169431625,15796.0,1997-02-07
NA,38611.29356287547,-663.8511892369748,15794.0,1997-02-08
NA,38605.27512551483,-664.8710275727744,15793.0,1997-02-09
NA,38569.261124655255,-665.3730518715912,15798.0,1997-02-10
NA,38592.12133764639,-673.627983666269,15799.0,1997-02-11
NA,38610.00038300323,-680.6808536240869,15796.0,1997-02-12
NA,38613.999761538864,-680.7513612741412,15796.0,1997-02-13
NA,38612.880518346,-687.4729637854681,15797.0,1997-02-14
NA,38616.899868025976,-686.4208496655655,15795.0,1997-02-15
NA,38608.90113154915,-686.2786709948946,15797.0,1997-02-16
NA,38600.902395072335,-686.1364923242236,15796.0,1997-02-17
NA,38610.80058692506,-691.929936270242,15799.0,1997-02-18
NA,38627.87814147904,-687.7399850562617,15798.0,1997-02-19
NA,38627.87814147904,-687.7399850562617,15796.0,1997-02-20
NA,38617.77931576127,-693.1787065115816,15794.0,1997-02-21
NA,38609.78060422114,-693.0351318002081,15799.0,1997-02-22
NA,38615.75945883157,-694.2661000368345,15796.0,1997-02-23
NA,38619.657416662085,-699.955012595259,15798.0,1997-02-24
NA,38619.738598698685,-695.4614066811232,15796.0,1997-02-25
NA,38614.65823768721,-699.8644058779447,15797.0,1997-02-26
NA,38609.67939797207,-698.6506894086506,15799.0,1997-02-27
NA,38581.68398096505,-698.1441061451474,15801.0,1997-02-28
NA,38600.64016937589,-700.7335544729949,15800.0,1997-03-01
NA,38606.639180980426,-700.842457037992,15800.0,1997-03-02
NA,38607.720303736554,-696.3683999496093,15801.0,1997-03-03
NA,38612.71949059932,-696.4585704059139,15799.0,1997-03-04
NA,38621.758489351814,-694.3739555751345,15802.0,1997-03-05
NA,38609.76042831132,-694.1582444985345,15801.0,1997-03-06
NA,38614.739409215086,-695.3713816453078,15800.0,1997-03-07
NA,38618.75897409169,-694.3200278059845,15804.0,1997-03-08
NA,38633.695788902776,-697.9610952737453,15803.0,1997-03-09
NA,38631.675797049014,-699.0487191156889,15801.0,1997-03-10
NA,NA,NA,NA,1997-03-11
NA,NA,NA,NA,1997-03-12
NA,38615.658073482184,-699.8825272214076,15804.0,1997-03-13
NA,38624.69725727493,-697.7985266956535,15802.0,1997-03-14
NA,38618.718514834625,-696.5667749534795,15804.0,1997-03-15
NA,38619.83934097899,-689.8443860549789,15804.0,1997-03-16
NA,38622.818777834735,-691.0214573633056,15800.0,1997-03-17
NA,38619.87940914142,-687.5975737118384,15804.0,1997-03-18
NA,38631.85748368698,-688.9349462018753,15803.0,1997-03-19
NA,38635.89686715842,-686.758524008409,15803.0,1997-03-20
NA,38632.95712021063,-683.3338481054816,15803.0,1997-03-21
NA,38616.979475309876,-681.9275646983987,15800.0,1997-03-22
NA,38623.99820787795,-680.927630399277,15803.0,1997-03-23
NA,38629.03698556607,-678.7684198375626,15803.0,1997-03-24
NA,38617.0585597758,-677.4342704989201,15806.0,1997-03-25
NA,38616.01923774892,-679.6633209206915,15805.0,1997-03-26
NA,38620.03837464669,-678.6103011426349,15806.0,1997-03-27
NA,38610.03991806961,-678.4346137038261,15805.0,1997-03-28
NA,38598.12042381733,-673.7326981048927,15806.0,1997-03-29
NA,38602.08054902998,-676.0482868857998,15806.0,1997-03-30
NA,38617.09790595168,-675.1876199560741,15810.0,1997-03-31
NA,38625.037602935234,-678.6981448620392,15810.0,1997-04-01
NA,38619.09760032581,-675.2225829377148,15805.0,1997-04-02
NA,38623.05763678584,-677.5395084561734,15806.0,1997-04-03
NA,38623.07732927059,-676.4160089647627,15807.0,1997-04-04
NA,38615.0785558456,-676.275924363253,15806.0,1997-04-05
NA,38619.05825211248,-677.4693498180046,15805.0,1997-04-06
NA,38620.097447512875,-675.2400644285352,15807.0,1997-04-07
NA,38622.0577906175,-677.5219687966312,15805.0,1997-04-08
NA,38619.13681782748,-672.9758137720412,15806.0,1997-04-09
NA,38638.09469688002,-675.5547312633023,15812.0,1997-04-10
NA,38599.17892033017,-670.3817392645991,15810.0,1997-04-11
NA,38618.13696962508,-672.9583904500018,15815.0,1997-04-12
NA,38621.07763591435,-676.3809878143853,15811.0,1997-04-13
NA,38626.15531852302,-671.9741879979491,15816.0,1997-04-14
NA,38632.036522539194,-678.8211260692053,15814.0,1997-04-15
NA,38622.097141887,-675.275027410176,15815.0,1997-04-16
NA,38595.1404609698,-672.5576540430955,15819.0,1997-04-17
NA,38596.1598572589,-671.4523608691455,15821.0,1997-04-18
NA,38603.08039570811,-676.0657974609885,15818.0,1997-04-19
NA,38614.13757681546,-672.8886971618442,15820.0,1997-04-20
NA,38599.21785623667,-668.1361289289456,15817.0,1997-04-21
NA,38581.14258613615,-672.3137275345438,15820.0,1997-04-22
NA,38615.039146358155,-678.5224574232304,15819.0,1997-04-23
NA,38613.17680933119,-670.6248514093913,15817.0,1997-04-24
NA,38630.056559964214,-677.6622860729689,15820.0,1997-04-25
NA,38631.09576657057,-675.4323608275596,15819.0,1997-04-26
NA,38629.096072196444,-675.3973978459188,15818.0,1997-04-27
NA,38634.095308131764,-675.4848053000208,15822.0,1997-04-28
NA,38633.07579605184,-676.5911147166498,15819.0,1997-04-29
NA,38627.15516723183,-671.9915822355758,15819.0,1997-04-30
NA,38616.156831434986,-671.8002456216813,15823.0,1997-05-01
NA,38592.160462423686,-671.3827839186384,15822.0,1997-05-02
NA,38605.21695757425,-668.2399708347498,15821.0,1997-05-03
NA,38609.21635846598,-668.3091987719527,15821.0,1997-05-04
NA,38618.27319799759,-665.0948840737314,15824.0,1997-05-05
NA,38622.253239745514,-666.2872390847913,15825.0,1997-05-06
NA,38625.291494094374,-664.0918582855627,15818.0,1997-05-07
NA,38629.38709267858,-658.5422112494568,15823.0,1997-05-08
NA,38625.368503225356,-659.5975970595192,15822.0,1997-05-09
NA,38624.426061190235,-656.209908222033,15821.0,1997-05-10
NA,38629.31020632011,-663.0369400667586,15824.0,1997-05-11
NA,38631.36762856561,-659.700042908251,15823.0,1997-05-12
NA,38643.30814453387,-663.2772019319309,15823.0,1997-05-13
NA,38636.11463623327,-674.3958895495094,15822.0,1997-05-14
NA,NA,NA,15825.0,1997-05-15
NA,38586.355004642435,-660.0541308904839,15827.0,1997-05-16
NA,38588.37389696046,-658.9658476590066,15828.0,1997-05-17
NA,38609.31315172903,-662.6937088307981,15825.0,1997-05-18
NA,38614.3124153768,-662.7795166397882,15824.0,1997-05-19
NA,38625.291494094374,-664.0918582855627,15824.0,1997-05-20
NA,38629.29090301406,-664.1606208708736,15826.0,1997-05-21
NA,38634.25145448293,-666.494224868912,15828.0,1997-05-22
NA,38631.251900798576,-666.4424784228819,15831.0,1997-05-23
NA,38628.23294625076,-667.5143820076707,15826.0,1997-05-24
NA,38626.19434702879,-669.7270082363723,15822.0,1997-05-25
NA,38631.11539775749,-674.3086275173231,15825.0,1997-05-26
NA,38583.259041848905,-665.6145352863988,15829.0,1997-05-27
NA,38614.2350360875,-667.2724914100596,15830.0,1997-05-28
NA,38624.15562110542,-671.9393995226956,15832.0,1997-05-29
NA,38628.135451649105,-673.1326236703959,15829.0,1997-05-30
NA,38623.07732927059,-676.4160089647627,15828.0,1997-05-31
NA,38617.1175300253,-674.064293827201,15830.0,1997-06-01
NA,38623.11661619624,-674.1690082658248,15831.0,1997-06-02
NA,38611.19660124277,-669.4669672050111,15832.0,1997-06-03
NA,38619.11722541561,-674.0991986400757,15830.0,1997-06-04
NA,38620.19524871438,-669.6229918238279,15830.0,1997-06-05
NA,38635.17349204709,-671.0068847797792,15830.0,1997-06-06
NA,38618.17605540299,-670.7116771753886,15828.0,1997-06-07
NA,38606.17786483068,-670.5032953369953,15827.0,1997-06-08
NA,38568.164093412386,-670.9653222155956,15832.0,1997-06-09
NA,NA,NA,NA,1997-06-10
NA,NA,NA,NA,1997-06-11
NA,NA,NA,NA,1997-06-12
NA,38631.09576657057,-675.4323608275596,15827.0,1997-06-13
NA,NA,NA,NA,1997-06-14
NA,38634.114940842956,-674.3609847366349,15831.0,1997-06-15
NA,38634.173642832735,-670.9895196265797,15834.0,1997-06-16
NA,38631.2906074739,-664.1950021635289,15835.0,1997-06-17
NA,38628.38723795896,-658.5251660259225,15833.0,1997-06-18
NA,38612.50386106837,-651.5132991585558,15835.0,1997-06-19
NA,38623.34959251484,-660.6869564202037,15833.0,1997-06-20
NA,38629.406232551686,-657.4185276496753,15834.0,1997-06-21
NA,38644.30799726342,-663.294363493729,15837.0,1997-06-22
NA,38630.29075524398,-664.1778115172012,15834.0,1997-06-23
NA,38633.38651155708,-658.6103921435943,15832.0,1997-06-24
NA,38633.367337012365,-659.7341915244949,15833.0,1997-06-25
NA,NA,NA,15835.0,1997-06-26
NA,NA,NA,NA,1997-06-27
NA,38621.46460248183,-653.9120424361282,15837.0,1997-06-28
NA,38620.44570840832,-655.018537055054,15837.0,1997-06-29
NA,NA,NA,NA,1997-06-30
NA,NA,NA,NA,1997-07-01
NA,38635.57617832237,-647.4058765943089,15840.0,1997-07-02
NA,NA,NA,NA,1997-07-03
NA,NA,NA,NA,1997-07-04
NA,38640.23115496213,-667.7217168056231,15837.0,1997-07-05
NA,38632.29045970382,-664.2121928098567,15834.0,1997-07-06
NA,38634.29016416366,-664.246574102512,15837.0,1997-07-07
NA,38624.36864900198,-659.5805227513972,15837.0,1997-07-08
NA,NA,NA,NA,1997-07-09
NA,NA,NA,NA,1997-07-10
NA,NA,NA,NA,1997-07-11
NA,NA,NA,NA,1997-07-12
NA,NA,NA,NA,1997-07-13
NA,NA,NA,NA,1997-07-14
NA,NA,NA,NA,1997-07-15
NA,38620.31153175412,-662.8824860105764,15838.0,1997-07-16
NA,NA,NA,NA,1997-07-17
NA,38621.40739083147,-657.2823985382169,15838.0,1997-07-18
NA,38624.34944624112,-660.7040598128989,15838.0,1997-07-19
NA,38621.369086331855,-659.5292998270314,15839.0,1997-07-20
NA,38633.424762576484,-656.362791710876,15842.0,1997-07-21
NA,38635.32859630965,-662.0160535651318,15841.0,1997-07-22
NA,38640.30858634521,-663.2257172465369,15842.0,1997-07-23
NA,38651.28765207233,-664.5388150900831,15845.0,1997-07-24
NA,38636.328449537985,-662.0331860423855,15843.0,1997-07-25
NA,38640.32786245135,-662.1017159514008,15843.0,1997-07-26
NA,38641.30843907476,-663.2428788083349,15842.0,1997-07-27
NA,38642.269639504215,-665.5081576139594,15840.0,1997-07-28
NA,38643.19179225294,-670.0217214052483,15839.0,1997-07-29
NA,38631.2906074739,-664.1950021635289,15836.0,1997-07-30
NA,38615.254281148686,-666.1664973773875,15835.0,1997-07-31
NA,38618.29252848492,-663.9715237612687,15835.0,1997-08-01
NA,38621.29208517468,-664.0230957002519,15835.0,1997-08-02
NA,38621.23399116913,-667.3934367088652,15837.0,1997-08-03
NA,38629.29090301406,-664.1606208708736,15840.0,1997-08-04
NA,38631.348422325085,-660.8237835617648,15836.0,1997-08-05
NA,38627.36821167211,-659.6317456757631,15835.0,1997-08-06
NA,38643.34666704046,-661.0290242741064,15836.0,1997-08-07
NA,38637.25100816728,-666.5459713149422,15825.0,1997-08-08
NA,38623.34959251484,-660.6869564202037,15834.0,1997-08-09
NA,38636.328449537985,-662.0331860423855,15833.0,1997-08-10
NA,38626.310648131446,-662.9854553813645,15829.0,1997-08-11
NA,38633.328889852964,-661.981788610624,15829.0,1997-08-12
NA,38628.25234711422,-666.3907319768516,15827.0,1997-08-13
NA,38611.351347799464,-660.4817157078621,15823.0,1997-08-14
NA,NA,NA,NA,1997-08-15
NA,NA,NA,NA,1997-08-16
NA,NA,NA,NA,1997-08-17
NA,NA,NA,NA,1997-08-18
NA,38626.19434702879,-669.7270082363723,15823.0,1997-08-19
NA,38628.29105078414,-664.1434302245458,15820.0,1997-08-20
NA,38625.291494094374,-664.0918582855627,15820.0,1997-08-21
NA,38618.36952366173,-659.4780769026655,15821.0,1997-08-22
NA,38630.386947398205,-658.5592564729913,15822.0,1997-08-23
NA,38630.36777434224,-659.682968600129,15817.0,1997-08-24
NA,38636.42432970523,-656.4137528738236,15819.0,1997-08-25
NA,38640.30858634521,-663.2257172465369,15817.0,1997-08-26
NA,38638.3857851552,-658.695618261266,15819.0,1997-08-27
NA,38612.37039832147,-659.3756310539337,15819.0,1997-08-28
NA,38610.351494073184,-660.4646123151671,15815.0,1997-08-29
NA,38614.38927188422,-658.2865328964417,15814.0,1997-08-30
NA,38622.33050434122,-661.793331360832,15812.0,1997-08-31
NA,38630.386947398205,-658.5592564729913,15813.0,1997-09-01
NA,38632.40579819676,-657.4695760664722,15809.0,1997-09-02
NA,38623.38796436084,-658.4399399082508,15809.0,1997-09-03
NA,38584.450885089755,-654.4080501463919,15813.0,1997-09-04
NA,38613.40854911126,-657.1462694267584,15811.0,1997-09-05
NA,38618.38869076272,-658.3547137905791,15810.0,1997-09-06
NA,38628.348861146245,-660.7724733836794,15806.0,1997-09-07
NA,38629.406232551686,-657.4185276496753,15810.0,1997-09-08
NA,38599.39145108986,-658.0308545434265,15803.0,1997-09-09
NA,38605.409707391045,-657.0101403153,15807.0,1997-09-10
NA,38608.37098142797,-659.3073338214459,15807.0,1997-09-11
NA,38605.390579407605,-658.1331258846326,15804.0,1997-09-12
NA,38613.351055252024,-660.5159224932524,15803.0,1997-09-13
NA,38606.39043412723,-658.1501711081669,15802.0,1997-09-14
NA,38603.333293002746,-661.4678142930093,15804.0,1997-09-15
NA,38615.292971795156,-663.9199518222856,15802.0,1997-09-16
NA,38611.27423589149,-664.9743459578315,15803.0,1997-09-17
NA,38596.27645994985,-664.716049995189,15802.0,1997-09-18
NA,38626.1357552443,-673.0977770263171,15802.0,1997-09-19
NA,38615.21545980356,-668.413040677757,15802.0,1997-09-20
NA,38620.1562262702,-671.8698225721884,15803.0,1997-09-21
NA,38628.135451649105,-673.1326236703959,15803.0,1997-09-22
NA,38634.21261403924,-668.7418733794705,15805.0,1997-09-23
NA,38640.21171537683,-668.8457152852748,15799.0,1997-09-24
NA,38640.269936045326,-665.4737181522738,15800.0,1997-09-25
NA,38632.25175202669,-666.4597272382252,15797.0,1997-09-26
NA,38621.29208517468,-664.0230957002519,15799.0,1997-09-27
NA,38612.31270991769,-662.7451935161921,15801.0,1997-09-28
NA,NA,NA,NA,1997-09-29
NA,NA,NA,NA,1997-09-30
NA,38583.45102888646,-654.3910921767069,15800.0,1997-10-01
NA,NA,NA,NA,1997-10-02
NA,38623.311089942785,-662.9339706959704,15802.0,1997-10-03
NA,38626.310648131446,-662.9854553813645,15800.0,1997-10-04
NA,38633.29031193374,-664.2293834561843,15803.0,1997-10-05
NA,38633.29031193374,-664.2293834561843,15801.0,1997-10-06
NA,38627.310500861,-663.0026169431625,15804.0,1997-10-07
NA,38618.35032388343,-660.601439456728,15801.0,1997-10-08
NA,38612.31270991769,-662.7451935161921,15804.0,1997-10-09
NA,38604.37156453447,-659.239036588958,15805.0,1997-10-10
NA,38582.25919062079,-665.5972864710553,15807.0,1997-10-11
NA,38604.27527378539,-664.8538078419316,15805.0,1997-10-12
NA,38605.25576886751,-665.9940092239535,15804.0,1997-10-13
NA,38623.19479787158,-669.6750000301,15803.0,1997-10-14
NA,38620.21471091821,-668.4995755992605,15801.0,1997-10-15
NA,NA,NA,NA,1997-10-16
NA,38640.1140270139,-674.4656991752586,15798.0,1997-10-17
NA,38634.114940842956,-674.3609847366349,15804.0,1997-10-18
NA,38636.075336086215,-676.643646442216,15800.0,1997-10-19
NA,38635.09515531883,-675.5022867908411,15801.0,1997-10-20
NA,38643.03482477399,-679.014382251895,15799.0,1997-10-21
NA,38644.05440632097,-677.9078413065599,15801.0,1997-10-22
NA,38644.0937800024,-675.6596202082246,15800.0,1997-10-23
NA,38608.118900768895,-673.9072221692655,15804.0,1997-10-24
NA,38604.060559587386,-677.2062549248714,15806.0,1997-10-25
NA,38610.05963659743,-677.3114928821246,15803.0,1997-10-26
NA,38618.03868333127,-678.5751636548731,15805.0,1997-10-27
NA,38617.09790595168,-675.1876199560741,15805.0,1997-10-28
NA,38621.09729469994,-675.2575459193556,15807.0,1997-10-29
NA,38625.037602935234,-678.6981448620392,15804.0,1997-10-30
NA,38636.01614067355,-680.0152774847849,15805.0,1997-10-31
NA,38643.054560152625,-677.8903016470177,15805.0,1997-11-01
NA,38641.05486781595,-677.8552223279332,15807.0,1997-11-02
NA,38647.05394482599,-677.9604602851865,15808.0,1997-11-03
NA,38631.154562067044,-672.061159186083,15809.0,1997-11-04
NA,38624.1360588395,-673.0629303822383,15810.0,1997-11-05
NA,38627.11600697687,-674.238817891574,15809.0,1997-11-06
NA,NA,NA,15809.0,1997-11-07
NA,38628.09622500938,-675.3799163550983,15810.0,1997-11-08
NA,38620.998673976224,-680.8747496617362,15811.0,1997-11-09
NA,38615.117834634984,-674.0293890143265,15812.0,1997-11-10
NA,38622.07748259247,-676.398498389574,15812.0,1997-11-11
NA,38635.03605951232,-678.873832300848,15814.0,1997-11-12
NA,38645.99478982393,-681.3154224745755,15812.0,1997-11-13
NA,38626.958058570286,-683.227737618962,15809.0,1997-11-14
NA,38613.94020774452,-684.1210658437711,15817.0,1997-11-15
NA,38629.89781480081,-686.6518900054058,15815.0,1997-11-16
NA,38631.897498920014,-686.6874346730735,15817.0,1997-11-17
NA,38632.897340979616,-686.7052070069075,15815.0,1997-11-18
NA,38639.83615107632,-690.2015777838947,15814.0,1997-11-19
NA,38645.85525802239,-689.1845732334717,15816.0,1997-11-20
NA,38649.83455612499,-690.3801736483525,15815.0,1997-11-21
NA,38601.942090642166,-683.9084958595628,15812.0,1997-11-22
NA,38556.96900609961,-681.9897819428994,15817.0,1997-11-23
NA,38606.92139309952,-685.120096796632,15816.0,1997-11-24
NA,38620.01861833385,-679.7337122335102,15814.0,1997-11-25
NA,38636.03590517003,-678.8914010447288,15815.0,1997-11-26
NA,38639.172888904526,-671.076345392577,15813.0,1997-11-27
NA,38644.23055786592,-667.7908284049406,15812.0,1997-11-28
NA,38651.28765207233,-664.5388150900831,15814.0,1997-11-29
NA,38652.248776589055,-666.8047035450933,15813.0,1997-11-30
NA,38645.42303109148,-656.5666363626664,15812.0,1997-12-01
NA,38647.51783242445,-650.9795637606975,15814.0,1997-12-02
NA,38639.669379288964,-641.8529888058854,15814.0,1997-12-03
NA,38640.76218879709,-636.2495334610214,15817.0,1997-12-04
NA,38633.80008094068,-633.8866664536275,15818.0,1997-12-05
NA,38637.78108536144,-635.0762156508363,15820.0,1997-12-06
NA,38644.7245619369,-638.5636475959908,15815.0,1997-12-07
NA,38647.76124006556,-636.364778162523,15817.0,1997-12-08
NA,38646.724288951744,-638.5966909930204,15814.0,1997-12-09
NA,38615.85764756537,-630.2215030984285,15816.0,1997-12-10
NA,38607.85871275838,-630.0909582646648,15820.0,1997-12-11
NA,38633.78162557982,-635.0104778752338,15822.0,1997-12-12
NA,38639.72524439978,-638.481039103417,15820.0,1997-12-13
NA,38654.74176052663,-637.604443992339,15817.0,1997-12-14
NA,38653.70473776118,-639.8367338461132,15816.0,1997-12-15
NA,38647.724152459166,-638.6132126915351,15815.0,1997-12-16
NA,38644.7245619369,-638.5636475959908,15815.0,1997-12-17
NA,38633.65152272508,-642.8771427282624,15815.0,1997-12-18
NA,38648.68679658876,-640.8782249272602,15815.0,1997-12-19
NA,38651.630305531486,-644.3009580313342,15817.0,1997-12-20
NA,38652.59261633283,-646.5663429321443,15816.0,1997-12-21
NA,38656.55437180644,-648.8821923683682,15818.0,1997-12-22
NA,38657.55423095422,-648.898975829968,15818.0,1997-12-23
NA,38647.51783242445,-650.9795637606975,15817.0,1997-12-24
NA,38652.53604559715,-649.939415493856,15816.0,1997-12-25
NA,38650.536328278846,-649.9057904012235,15818.0,1997-12-26
NA,38653.57365176275,-647.7074553779505,15820.0,1997-12-27
NA,38661.5913574355,-646.7168705612609,15821.0,1997-12-28
NA,38658.53519755208,-650.0402907717536,15820.0,1997-12-29
NA,38606.655260111824,-642.4279157075407,15821.0,1997-12-30
NA,38619.597232289714,-646.01440829205,15823.0,1997-12-31
NA,38631.614335051316,-645.0913639614434,15818.0,1998-01-01
NA,38638.613359311625,-645.2082374129984,15823.0,1998-01-02
NA,38635.63252802965,-644.0342840698653,15820.0,1998-01-03
NA,38641.59415498513,-646.3823647187795,15820.0,1998-01-04
NA,38638.63211131124,-644.0842854376407,15818.0,1998-01-05
NA,38634.63266693578,-644.0176169472735,15821.0,1998-01-06
NA,38602.76733905392,-635.6239193671561,15825.0,1998-01-07
NA,38629.70802512748,-639.4395150455156,15821.0,1998-01-08
NA,38629.68940824253,-640.563207431694,15823.0,1998-01-09
NA,38632.707614206694,-639.4891673955902,15827.0,1998-01-10
NA,38641.66910341261,-641.8862067118916,15822.0,1998-01-11
NA,38646.668413721745,-641.9692514769073,15825.0,1998-01-12
NA,38644.6686895981,-641.936033570901,15820.0,1998-01-13
NA,38649.66799990723,-642.0190783359166,15822.0,1998-01-14
NA,38650.611686615,-645.4085919013785,15824.0,1998-01-15
NA,38645.66855165992,-641.9526425239042,15825.0,1998-01-16
NA,38636.70706631231,-639.5553705290232,15823.0,1998-01-17
NA,38630.689270787065,-640.5797872998817,15827.0,1998-01-18
