H,X,Y,Z,date
NA,40059.38370086213,-2053.855279006253,653.0,1966-10-22
NA,40059.56278101196,-2050.35943048069,652.0,1966-10-23
NA,40061.440807650884,-2052.7923458266764,652.0,1966-10-24
NA,40030.66027432733,-2047.7126266621524,657.0,1966-10-25
NA,40038.41124728917,-2052.780015721971,656.0,1966-10-26
NA,40042.52537040189,-2050.6552515527073,656.0,1966-10-27
NA,40046.341011603756,-2054.3545415393082,658.0,1966-10-28
NA,40054.44997937014,-2052.4341280867156,658.0,1966-10-29
NA,40060.32262646104,-2055.0717904378234,656.0,1966-10-30
NA,40017.617686356934,-2048.21256430398,657.0,1966-10-31
NA,40013.62291543741,-2048.008100858579,661.0,1966-11-01
NA,40035.53453170398,-2050.2972371678493,659.0,1966-11-02
NA,40030.481425264756,-2051.2059529782787,658.0,1966-11-03
NA,40032.4191176969,-2052.472797640747,662.0,1966-11-04
NA,40028.36464964438,-2053.432364384075,662.0,1966-11-05
NA,40030.60069184539,-2048.877070501533,659.0,1966-11-06
NA,40031.71851863894,-2046.5992388497564,667.0,1966-11-07
NA,NA,NA,NA,1966-11-08
NA,40050.514900342365,-2051.064410849687,662.0,1966-11-09
NA,40043.70286706284,-2047.2119319658675,663.0,1966-11-10
NA,40040.70677995686,-2047.0587586868398,650.0,1966-11-11
NA,40036.77152079486,-2045.6899060389458,658.0,1966-11-12
NA,40050.753281409765,-2046.4043079617811,657.0,1966-11-13
NA,40056.68591118873,-2047.8756828416547,660.0,1966-11-14
NA,40049.75458422299,-2046.3532792530073,661.0,1966-11-15
NA,40041.00408907318,-2041.235052321179,663.0,1966-11-16
NA,40057.74416171722,-2046.7615089231988,670.0,1966-11-17
NA,NA,NA,NA,1966-11-18
NA,40037.889166608074,-2043.4116282354519,664.0,1966-11-19
NA,NA,NA,NA,1966-11-20
NA,40040.82580524621,-2044.729281330091,659.0,1966-11-21
NA,NA,NA,658.0,1966-11-22
NA,40050.21616150321,-2056.8895004028045,665.0,1966-11-23
NA,40046.161582865054,-2057.8492362326156,662.0,1966-11-24
NA,40053.09247116801,-2059.3735688467023,663.0,1966-11-25
NA,40054.031228787084,-2060.590042524046,662.0,1966-11-26
NA,40052.79252378355,-2065.199033204413,659.0,1966-11-27
NA,40037.05368045663,-2059.716628139452,669.0,1966-11-28
NA,40031.0616045753,-2059.4083642390074,664.0,1966-11-29
NA,40025.009614966206,-2060.2643815449264,667.0,1966-11-30
NA,40023.89101108189,-2062.5414742589774,661.0,1966-12-01
NA,40043.16553596242,-2057.695278585076,663.0,1966-12-02
NA,40049.03783221931,-2060.333155940342,660.0,1966-12-03
NA,40048.09906712982,-2059.1168275151254,664.0,1966-12-04
NA,40020.25564770511,-2055.3507954427746,662.0,1966-12-05
NA,40022.193207644006,-2056.617575052297,653.0,1966-12-06
NA,40033.23853701762,-2056.017567592121,653.0,1966-12-07
NA,40040.0497183973,-2059.8707600896746,659.0,1966-12-08
NA,40049.91657544228,-2062.7145464445075,657.0,1966-12-09
NA,40053.97127170641,-2061.755166191486,658.0,1966-12-10
NA,40045.86185725909,-2063.6736925496107,656.0,1966-12-11
NA,40046.98052697602,-2061.395321621627,657.0,1966-12-12
