H,X,Y,Z,date
NA,19931.934367443413,3076.7216923095502,52525.0,1965-12-22
NA,19929.599685129182,3078.7355181143425,52532.0,1965-12-23
NA,19937.864137683628,3077.637020064105,52529.0,1965-12-24
NA,19924.658298715138,3077.972170023964,52532.0,1965-12-25
NA,19919.89885556678,3082.5766144557324,52533.0,1965-12-26
NA,19922.144286517683,3081.1439478172365,52537.0,1965-12-27
NA,NA,NA,NA,1965-12-28
NA,NA,NA,NA,1965-12-29
NA,19922.59221002152,3078.24635680607,52543.0,1965-12-30
NA,19925.736106589862,3077.545224775929,52541.0,1965-12-31
NA,19930.856570202483,3077.1489041020764,52542.0,1966-01-01
NA,19935.16771121391,3075.439696331952,52537.0,1966-01-02
NA,19925.467464233367,3079.2840615600167,52537.0,1966-01-03
NA,19925.467464233367,3079.2840615600167,52539.0,1966-01-04
NA,19920.615664338697,3077.940960074406,52539.0,1966-01-05
NA,19926.81390648452,3077.118219427901,52538.0,1966-01-06
NA,19925.646575997947,3078.1248396420397,52536.0,1966-01-07
NA,19922.68174414952,3077.6668307878126,52533.0,1966-01-08
NA,19926.36614701696,3080.0164244718585,52535.0,1966-01-09
NA,19923.49092743501,3078.978607333099,52536.0,1966-01-10
NA,19926.903407794547,3076.5385706059487,52534.0,1966-01-11
NA,19927.891698396532,3076.6911539799803,52534.0,1966-01-12
NA,19933.910957523483,3077.026801561068,52535.0,1966-01-13
NA,19932.38164765271,3073.822677435611,52534.0,1966-01-14
NA,19930.136722297186,3075.2570999090794,52528.0,1966-01-15
NA,19930.136722297186,3075.2570999090794,52535.0,1966-01-16
NA,19933.191094515558,3075.1347595716197,52529.0,1966-01-17
NA,19933.821442008433,3077.606654224172,52520.0,1966-01-18
NA,19928.700951759973,3078.0031473864997,52525.0,1966-01-19
NA,19918.81813452627,3076.476738684597,52532.0,1966-01-20
NA,19913.429170881864,3078.6098577558273,52534.0,1966-01-21
NA,19913.429170881864,3078.6098577558273,52537.0,1966-01-22
NA,NA,NA,NA,1966-01-23
NA,NA,NA,NA,1966-01-24
NA,19918.10166654281,3081.111974801393,52536.0,1966-01-25
NA,19917.292629596075,3079.800368049497,52537.0,1966-01-26
NA,19918.008792376695,3075.165320239661,52540.0,1966-01-27
NA,19929.237861118858,3074.5248860509546,52537.0,1966-01-28
NA,19926.183506642657,3074.6471113937746,52537.0,1966-01-29
NA,19926.992892243234,3075.9589191807545,52537.0,1966-01-30
NA,19922.14086244425,3074.616635766023,52536.0,1966-01-31
NA,19929.237861118858,3074.5248860509546,52526.0,1966-02-01
NA,19932.113330124448,3075.5620941667316,52533.0,1966-02-02
NA,19922.86076183214,3076.507770939198,52540.0,1966-02-03
NA,19918.09823688291,3074.585927548923,52540.0,1966-02-04
NA,19910.64343824569,3076.993154858132,52541.0,1966-02-05
NA,19918.09823688291,3074.585927548923,52542.0,1966-02-06
NA,19922.051417043054,3075.196146051959,52535.0,1966-02-07
NA,19921.96195478463,3075.775653735789,52536.0,1966-02-08
NA,19928.249552769685,3074.3724176707888,52538.0,1966-02-09
NA,19927.17181055629,3074.799608522601,52538.0,1966-02-10
NA,19923.576158239855,3071.8714274553186,52539.0,1966-02-11
NA,19921.2419870745,3073.8846257496434,52542.0,1966-02-12
NA,19924.028007123125,3075.501255303477,52540.0,1966-02-13
NA,19927.082359830507,3075.379265152809,52538.0,1966-02-14
NA,19928.249552769685,3074.3724176707888,52537.0,1966-02-15
NA,19928.249552769685,3074.3724176707888,52536.0,1966-02-16
NA,19932.47105309695,3073.2428666560277,52531.0,1966-02-17
NA,19930.226169468035,3074.677354431121,52523.0,1966-02-18
NA,NA,NA,NA,1966-02-19
NA,NA,NA,NA,1966-02-20
NA,19917.8298528029,3076.3240978144067,52538.0,1966-02-21
NA,19916.93414372639,3082.117829426047,52536.0,1966-02-22
NA,19899.4145222144,3077.6285794557207,52541.0,1966-02-23
NA,19909.834139473,3075.6821257528286,52537.0,1966-02-24
NA,NA,NA,52538.0,1966-02-25
NA,NA,NA,52536.0,1966-02-26
NA,19919.17596401249,3074.1590581339515,52527.0,1966-02-27
NA,19927.350661423083,3073.6402874573637,52533.0,1966-02-28
NA,19927.708160815462,3071.3216141213343,52533.0,1966-03-01
NA,19934.179402864735,3075.2872279517856,52525.0,1966-03-02
NA,19929.05895878501,3075.684316907523,52525.0,1966-03-03
NA,19922.68174414952,3077.6668307878126,52534.0,1966-03-04
NA,19921.06312200302,3075.0435914262002,52535.0,1966-03-05
NA,19925.105760876006,3075.0742133980943,52537.0,1966-03-06
NA,19927.261244420508,3074.2199492906225,52535.0,1966-03-07
NA,19931.303912558615,3074.250045982872,52534.0,1966-03-08
NA,19931.125026210815,3075.4095970379058,52534.0,1966-03-09
NA,19918.277075333604,3073.427134363165,52538.0,1966-03-10
NA,19924.29631937298,3073.762544150124,52535.0,1966-03-11
NA,19925.01630216316,3075.6538099292366,52536.0,1966-03-12
NA,19925.19867013576,3081.022874894014,52537.0,1966-03-13
NA,19863.662533436396,3079.7908626650583,52548.0,1966-03-14
NA,19904.35577532381,3078.392789969094,52540.0,1966-03-15
NA,19907.76811740034,3075.955881318591,52533.0,1966-03-16
NA,19916.662572973048,3077.3301666110783,52533.0,1966-03-17
NA,19917.8298528029,3076.3240978144067,52534.0,1966-03-18
NA,19923.938535988596,3076.0808204838527,52531.0,1966-03-19
NA,NA,NA,52532.0,1966-03-20
NA,NA,NA,52531.0,1966-03-21
NA,19925.37403585532,3073.335408194609,52529.0,1966-03-22
NA,19879.74396593149,3087.02184135625,52543.0,1966-03-23
NA,19886.928803827686,3079.8439492105294,52543.0,1966-03-24
NA,19916.211065580737,3073.70148050188,52537.0,1966-03-25
NA,19917.109941842875,3074.4333729231635,52535.0,1966-03-26
NA,19909.476132833053,3077.998719322526,52537.0,1966-03-27
NA,19895.733141629367,3081.800083891057,52537.0,1966-03-28
NA,19904.44082054276,3071.292174559598,52538.0,1966-03-29
NA,19914.86500763279,3075.866175203836,52538.0,1966-03-30
NA,19913.24616714898,3073.243902869808,52536.0,1966-03-31
NA,19915.587168730835,3084.2822057463623,52539.0,1966-04-01
NA,19907.41007892147,3078.2722344938506,52535.0,1966-04-02
NA,19920.7051895839,3077.3614915516614,52536.0,1966-04-03
NA,19920.07482696298,3074.891036800441,52536.0,1966-04-04
NA,19927.98118728327,3076.111473806514,52534.0,1966-04-05
NA,19920.79469797301,3076.782020424978,52536.0,1966-04-06
NA,19919.80641624964,3076.629379554787,52535.0,1966-04-07
NA,19924.29631937298,3073.762544150124,52534.0,1966-04-08
NA,19925.01630216316,3075.6538099292366,52528.0,1966-04-09
NA,19929.05895878501,3075.684316907523,52521.0,1966-04-10
NA,19930.136722297186,3075.2570999090794,52530.0,1966-04-11
NA,19934.268850910263,3074.7073648770033,52535.0,1966-04-12
NA,19917.02379047336,3081.5384679926287,52537.0,1966-04-13
NA,19918.36646927793,3072.847733869127,52538.0,1966-04-14
NA,19924.117461398753,3074.921687520737,52537.0,1966-04-15
NA,19935.436018049317,3073.700013056264,52535.0,1966-04-16
NA,19931.393330434956,3073.6702665531516,52534.0,1966-04-17
NA,19932.47105309695,3073.2428666560277,52535.0,1966-04-18
NA,19934.537093841114,3072.9677600444634,52533.0,1966-04-19
NA,19926.0045972032,3075.8063645549955,52535.0,1966-04-20
NA,19929.506088144586,3072.785720255791,52533.0,1966-04-21
NA,19924.92682659058,3076.2334038578847,52532.0,1966-04-22
NA,19924.564479890643,3072.0238095887303,52533.0,1966-04-23
NA,19928.69649132981,3071.4739387562654,52532.0,1966-04-24
NA,19932.56044167514,3072.663053275991,52532.0,1966-04-25
NA,19934.358282088215,3074.127499200529,NA,1966-04-26
NA,19936.061476928848,3069.640661073142,NA,1966-04-27
NA,19936.87120253956,3070.952727306094,52530.0,1966-04-28
NA,19926.992892243234,3075.9589191807545,52532.0,1966-04-29
NA,19917.378160928754,3072.6952654889606,52538.0,1966-04-30
NA,19922.587836589068,3071.7190453219064,52532.0,1966-05-01
